ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.2114034725642,215.9778594970703,17107.224609375,5.607060432434082,326.9439697265625,436.2561950683594,14.189062118530273,59.85547637939453,5.4592509269714355,False
3.902475595474243,196.9032440185547,21167.5,6.996311664581299,332.9697155671916,444.4788818359375,16.609033584594727,90.18167877197266,4.528522491455078,False
5.400301933288574,140.7390594482422,17266.59375,10.056852340698242,328.3582458496094,472.87408447265625,11.256381034851074,56.931907653808594,4.824786186218262,False
6.514415264129639,198.76734924316406,21218.703125,8.670936584472656,323.5963439941406,413.2904357910156,14.899999618530273,79.84783935546875,5.20088529586792,False
3.4450619220733643,207.92625427246094,33424.76953125,8.782147407531738,384.00701904296875,441.785888671875,13.805902481079102,30.284597396850586,4.184396743774414,False
6.985254594003004,145.76817321777344,13224.935546875,7.906444549560547,304.0019836425781,298.99066162109375,12.729524612426758,49.53684997558594,4.004870891571045,False
7.224199973902844,266.4210205078125,26362.96484375,7.700063705444336,395.3894958496094,364.4801025390625,10.348950386047363,53.00838088989258,3.9915642738342285,False
7.081139244253801,148.15306091308594,15193.4130859375,9.046833038330078,307.01177978515625,563.8047485351562,16.568655014038086,52.676185607910156,6.038185119628906,False
7.181448459625244,209.62559509277344,15196.23046875,5.994678497314453,338.33642578125,342.1112976074219,7.922598361968994,71.53795623779297,5.088860034942627,False
9.82548999786377,190.75662231445312,19677.892578125,6.757540702819824,337.47938638168614,452.83624267578125,16.899038314819336,47.08197021484375,2.8574724197387695,False
10.4332914352417,117.79122924804688,22326.892578125,8.161504745483398,307.70751953125,412.9868469238281,12.890708923339844,65.73347473144531,5.057310581207275,False
7.414148330688477,235.04454040527344,32555.853515625,6.845952033996582,387.1753234863281,411.9833679199219,10.2448148727417,44.489295959472656,3.1606245040893555,False
7.278180832781131,232.28045654296875,14787.2060546875,5.474915027618408,334.07093675526585,383.9817199707031,12.166936874389648,86.08072662353516,5.0291666984558105,False
5.115817070007324,191.95274353027344,19620.544921875,6.060712814331055,323.8363952636719,441.7483825683594,10.966485977172852,49.23823165893555,3.9020888805389404,False
3.641629695892334,183.90872192382812,24752.072265625,5.538314342498779,286.0595703125,456.860107421875,9.034067153930664,73.59465789794922,3.464353084564209,False
5.6180644035339355,304.23590087890625,17281.974609375,6.101083278656006,322.8309165841709,399.4715576171875,12.26500129699707,81.5889892578125,2.8965468406677246,False
6.956622316822924,143.4537353515625,19942.2734375,5.890754699707031,343.4105812647297,427.13067626953125,22.469892501831055,53.12409591674805,2.9075639247894287,False
9.267187118530273,198.61439514160156,24683.72265625,6.110612392425537,328.0775451660156,396.876953125,16.471969604492188,30.38331413269043,4.324004650115967,False
7.299184377662666,233.85899353027344,11703.923828125,4.599388122558594,309.039306640625,349.3996276855469,18.338891983032227,42.67746353149414,3.5100040435791016,False
5.331940650939941,194.8740692138672,16658.876953125,7.993829727172852,316.6751708984375,335.1203918457031,10.180513381958008,59.57271194458008,4.434820175170898,False
7.145771503448486,238.68992614746094,28780.33984375,6.814028739929199,385.97564697265625,332.03271484375,11.09316349029541,66.13804626464844,5.182590484619141,False
9.92069149017334,202.81748962402344,9973.93359375,6.882248401641846,337.35052490234375,333.1924743652344,23.917600631713867,71.83362579345703,4.690707206726074,False
4.758439540863037,183.34945678710938,21568.4296875,4.731348991394043,336.11727178156525,403.9441833496094,18.668230056762695,66.91239929199219,4.542801380157471,False
5.702926158905029,216.85047912597656,35606.44140625,7.184350967407227,319.0135601216697,504.6382751464844,16.140790939331055,77.53618621826172,4.137739181518555,False
6.953864097595215,209.63829040527344,10575.1865234375,4.462707042694092,315.6065979003906,391.184326171875,13.285333633422852,87.3908920288086,3.1957104206085205,False
10.682966232299805,173.37550354003906,15758.740234375,5.570783615112305,307.35260009765625,323.80792236328125,10.090869903564453,78.47278594970703,3.9997754096984863,False
6.706960682228914,129.8905792236328,34415.8515625,6.321928977966309,304.53521728515625,470.32916259765625,18.599409103393555,72.40363311767578,4.405585765838623,False
8.757257461547852,200.19140625,21536.224609375,4.915101051330566,317.8829040527344,404.7178039550781,13.768322944641113,47.930870056152344,3.6261353492736816,False
6.8837136275461885,168.388427734375,27492.306640625,7.046224594116211,299.8204650878906,383.7950134277344,16.182065963745117,75.72943115234375,3.0480573177337646,False
7.809631824493408,100.4576187133789,12013.55078125,5.212314605712891,247.20082092285156,605.2201538085938,9.611349105834961,66.08417510986328,2.447444438934326,False
6.6524882316589355,145.0101776123047,19871.7890625,4.961066246032715,288.05218505859375,545.9749755859375,10.942024230957031,71.7274169921875,3.7420904636383057,False
9.147196769714355,211.71414184570312,11920.611328125,7.230794906616211,339.7519226074219,527.7089233398438,18.275312423706055,47.634883880615234,3.7945315837860107,False
10.560744285583496,181.89337158203125,21783.650390625,6.991260051727295,340.390380859375,456.556396484375,16.48283576965332,34.25204849243164,3.964686393737793,False
7.484254837036133,260.0921630859375,30616.615234375,9.379133224487305,318.7917069398025,404.6707763671875,15.934483528137207,66.62102508544922,4.781188011169434,False
8.520806312561035,238.33511352539062,28779.650390625,8.282808303833008,381.6493225097656,481.3188171386719,6.016336441040039,39.09117126464844,3.9406044483184814,False
4.999413967132568,190.28704833984375,24323.865234375,7.230164051055908,324.8930358886719,405.3304748535156,8.236557960510254,99.42738342285156,4.460683822631836,False
6.99423139029561,157.8011932373047,16963.625,8.33561897277832,300.0442199707031,360.9960021972656,12.823861122131348,71.71700286865234,4.405385494232178,False
6.91966068357062,155.05572509765625,20557.240234375,8.187318801879883,341.842713615378,290.18096923828125,16.622255325317383,59.6220588684082,4.089907646179199,False
3.906078338623047,233.40283203125,32144.80078125,6.994839668273926,348.35943603515625,269.4490661621094,9.654125213623047,63.743064880371094,3.9028797149658203,False
6.391353607177734,213.017822265625,20965.478515625,5.3755598068237305,327.6505432128906,369.338134765625,13.758105278015137,17.915721893310547,3.9237492084503174,False
6.947197537945016,229.48568725585938,35729.69140625,8.810843467712402,384.94378662109375,296.3975524902344,16.927091598510742,66.13571664556832,3.855602264404297,False
8.692091941833496,195.14373779296875,24656.240234375,8.231900215148926,333.0530435840389,398.3454284667969,12.380770683288574,48.44072341918945,4.477960109710693,False
8.085760116577148,127.73967742919922,32653.91015625,6.534237384796143,333.458823250497,416.2396240234375,11.119659423828125,78.2750473022461,4.068688869476318,False
6.203977584838867,212.30662536621094,21815.07421875,7.873991966247559,332.5359234700218,362.1080017089844,14.933012962341309,63.87382125854492,5.215689182281494,False
5.058108806610107,238.5693817138672,34873.93359375,8.9832763671875,374.4335021972656,669.72509765625,13.353181838989258,76.52179718017578,5.106655597686768,False
6.74588459278573,103.46475982666016,27420.16796875,8.417304992675781,340.94506327700276,485.9744873046875,11.3511323928833,67.86996459960938,4.620793342590332,False
7.216209082913702,211.20053100585938,12830.484375,4.502117156982422,326.9615173339844,333.329833984375,16.045148849487305,49.898406982421875,3.439739942550659,False
7.261550426483154,179.88978576660156,24964.77734375,5.8370866775512695,349.2692565917969,501.1827697753906,17.2877140045166,50.99300765991211,3.636364221572876,False
7.160467147827148,183.0893096923828,6743.34619140625,3.8030364513397217,277.5990905761719,428.0363464355469,9.7996244430542,90.03536987304688,3.8848910331726074,False
5.7047648429870605,116.29933166503906,33223.58203125,7.050503253936768,297.0781555175781,504.3786926269531,9.00182056427002,48.147029876708984,4.157533168792725,False
6.217273235321045,130.9444580078125,19460.3828125,7.09246301651001,300.13128662109375,556.6536865234375,14.083608627319336,57.89707565307617,5.325833320617676,False
8.67993450164795,242.22866821289062,22984.05078125,7.518764495849609,327.55946860662755,352.9425964355469,18.704408645629883,69.90790557861328,3.8734703063964844,False
7.257781506962517,219.30091857910156,14859.466796875,5.598326683044434,344.4423828125,425.21356201171875,15.771834373474121,49.35200119018555,4.655916690826416,False
6.897322177886963,211.36016845703125,25650.77734375,6.76600980758667,327.8339574703494,383.0143127441406,13.93478775024414,90.52333068847656,5.0227837562561035,False
3.514545440673828,158.73207092285156,23029.6640625,6.82167911529541,286.5228576660156,307.379150390625,9.712231636047363,79.8509292602539,3.762615442276001,False
3.7225005626678467,163.63973999023438,37962.16796875,6.6845703125,326.69403076171875,467.5629577636719,14.567269325256348,50.577980041503906,3.6628377437591553,False
6.455004692077637,176.68397521972656,24468.048828125,5.756929874420166,314.7995910644531,477.58135986328125,16.24550437927246,57.7297248840332,2.293431520462036,False
7.316804885864258,217.52285766601562,31903.400390625,9.865047454833984,376.9379577636719,425.91339111328125,8.992753982543945,69.50921630859375,3.5083725452423096,False
1.8445383310317993,233.76434326171875,28689.595703125,7.724432468414307,324.3754756823012,410.38726806640625,15.611859321594238,54.299442291259766,5.013463497161865,False
5.519125461578369,168.72857666015625,12531.6015625,7.730722904205322,345.0585923826882,443.57037353515625,18.099077224731445,66.53053190067916,3.758995771408081,False
7.408985614776611,204.9617462158203,9566.1220703125,6.505923271179199,311.4526672363281,504.14599609375,11.532143592834473,81.10694122314453,3.772420883178711,False
5.97676944732666,258.9527282714844,27267.982421875,7.648599147796631,383.65716552734375,514.118896484375,12.256790161132812,82.46979522705078,2.994671106338501,False
6.395359039306641,133.834228515625,23827.275390625,5.127747058868408,266.9084167480469,573.4002685546875,9.833874702453613,95.026611328125,4.191217422485352,False
6.20964241027832,195.417724609375,13116.7080078125,7.879347801208496,340.7348256168724,417.2416687011719,7.507662296295166,70.5473861694336,3.6125195026397705,False
6.7628326416015625,232.07518005371094,27159.384765625,7.884990692138672,350.4452819824219,465.4137878417969,13.863965034484863,64.812255859375,4.916579246520996,False
9.918717384338379,199.18124389648438,21470.27734375,6.799841403961182,329.1784362792969,430.5077209472656,15.966042518615723,59.292274475097656,3.3855085372924805,False
10.155440330505371,300.29248046875,12652.36328125,6.655126571655273,398.6477966308594,487.4591369628906,9.347634315490723,67.91979217529297,5.002467155456543,False
8.721726417541504,206.36968994140625,28608.052734375,6.325442314147949,377.404541015625,506.9383544921875,13.553750991821289,42.38148498535156,2.5550270080566406,False
7.217183011427587,197.9797821044922,17153.306640625,7.659204006195068,329.2803039550781,575.1146850585938,11.870981216430664,69.10983276367188,4.3839216232299805,False
6.978789217959042,199.10787963867188,29721.912109375,6.869690418243408,357.30322265625,420.7095947265625,9.226618766784668,55.29428482055664,3.3551645278930664,False
6.09964656829834,237.919921875,20416.841796875,8.457830429077148,329.29733347036273,291.1048278808594,19.27005386352539,93.13800811767578,3.1727898120880127,False
9.026787757873535,253.21707153320312,27965.072265625,6.588374137878418,373.55322265625,588.3196411132812,16.145732879638672,59.12445068359375,2.0190420150756836,False
6.953371524810791,203.14654541015625,11609.109375,5.495737552642822,304.283203125,551.143310546875,9.387781143188477,55.958003997802734,3.6518657207489014,False
6.140877723693848,197.87608337402344,26687.875,7.587196350097656,329.2318420410156,548.07275390625,15.83633041381836,41.263648986816406,5.359460353851318,False
7.077874183654785,220.6705322265625,23873.37890625,6.181839466094971,341.98724365234375,333.05078125,10.661798477172852,90.29776763916016,4.764508247375488,False
5.488314151763916,135.8023681640625,21485.15234375,8.187416076660156,280.603271484375,441.3311462402344,14.860262870788574,88.28734588623047,5.066786289215088,False
7.205559253692627,120.3276138305664,24627.8671875,6.202469348907471,289.7687072753906,418.43328857421875,13.643147468566895,63.733734130859375,3.7100532054901123,False
9.17786979675293,163.2748260498047,20868.33203125,7.726040363311768,320.4214172363281,426.994384765625,10.214274406433105,62.43092727661133,3.1087698936462402,False
4.270716190338135,166.83770751953125,24405.25,7.391510009765625,297.20672607421875,349.5189208984375,13.47852611541748,54.47483825683594,3.7639060020446777,False
7.348844528198242,223.2649383544922,11519.046875,8.889558792114258,338.01171214279066,494.158447265625,18.145374298095703,73.71552276611328,4.880875110626221,False
8.526169776916504,175.6128387451172,11837.123046875,7.48370885848999,308.3985290527344,474.240478515625,21.845916748046875,52.37220001220703,5.083014011383057,False
6.865938581263333,169.0419158935547,36152.8203125,8.330389022827148,329.0397033691406,590.748779296875,17.695114135742188,103.15045928955078,3.995973825454712,False
2.6120359897613525,188.8041229248047,34798.25390625,6.796439170837402,325.0793139584596,468.08026123046875,13.17076301574707,49.52376937866211,4.765205383300781,False
8.490571975708008,204.12364196777344,22989.796875,8.270792961120605,358.84710693359375,435.0008850097656,17.084245681762695,62.42163848876953,3.875556707382202,False
7.138814873122141,213.54193115234375,22539.7109375,6.957204341888428,334.04119873046875,463.3988342285156,11.623019218444824,69.61585235595703,3.398592472076416,False
8.85840129852295,254.61752319335938,9624.30078125,7.954015731811523,348.408203125,344.3033752441406,7.935467720031738,78.10855102539062,5.525726318359375,False
6.098156452178955,189.995849609375,27776.900390625,6.443098068237305,347.9303894042969,245.85963439941406,14.636881828308105,73.42462921142578,3.9773623943328857,False
8.419970512390137,185.718994140625,13237.9892578125,3.9982657432556152,308.14263916015625,463.64727783203125,17.209564208984375,48.783111572265625,3.9624783992767334,False
9.286154747009277,222.6615447998047,12311.2685546875,7.289865970611572,332.2393493652344,353.7401123046875,14.171762466430664,66.5235942647208,5.239981651306152,False
7.875895023345947,226.2847900390625,12710.2490234375,7.303126811981201,346.40325927734375,445.3741455078125,6.063461780548096,63.12804412841797,4.238589286804199,False
7.725332736968994,252.26548767089844,36477.73828125,8.386760711669922,426.5435791015625,339.41131591796875,17.485843658447266,60.483882904052734,3.724836587905884,False
3.3880906105041504,212.02894592285156,20230.125,8.569781303405762,349.156005859375,353.9129333496094,18.20833969116211,82.38787078857422,2.798600912094116,False
6.745306491851807,218.4246368408203,21871.837890625,7.165509223937988,331.0878049826269,373.05010986328125,16.82662010192871,74.0860824584961,3.9023525714874268,False
6.913234147337632,190.4239044189453,28062.642578125,9.61514663696289,357.2267150878906,263.77191162109375,13.44522476196289,67.05555725097656,5.6290154457092285,False
7.183825492858887,261.8507995605469,14100.96875,9.008495330810547,358.7247009277344,290.423828125,17.1499080657959,82.02511596679688,4.597165584564209,False
10.111976623535156,240.43209838867188,15331.302734375,5.392651081085205,361.9029235839844,403.04180908203125,16.13112449645996,61.11114501953125,3.4257631301879883,False
7.39741325378418,122.5410385131836,8855.1142578125,6.888689041137695,241.60752868652344,489.8515930175781,13.36590576171875,66.62815222516214,3.1491575241088867,False
7.812804222106934,196.58389282226562,42550.84375,7.3346476554870605,317.13059527241626,442.5457763671875,14.666916847229004,66.05529692021695,6.204846382141113,False
6.877457141876221,136.87921142578125,27433.587890625,7.091521739959717,307.3970947265625,342.19635009765625,18.403846740722656,81.19341278076172,3.8276500701904297,False
7.033969061923056,146.97024536132812,16367.4580078125,7.687036991119385,345.6219038440689,468.94500732421875,18.601381301879883,49.56196975708008,4.664350509643555,False
7.053394538269779,230.80947875976562,27418.78125,7.13649845123291,369.30999755859375,274.66058349609375,9.578584671020508,72.37690734863281,4.197595119476318,False
7.52105188369751,267.0596618652344,26865.373046875,10.449450492858887,320.75480011473616,505.7093811035156,16.23774528503418,57.03778076171875,2.8807854652404785,False
8.550875663757324,231.248779296875,28918.419921875,7.82252836227417,369.26422119140625,432.2852783203125,16.26629638671875,73.14946746826172,3.7728865146636963,False
10.308477401733398,217.21974182128906,27653.234375,8.912266731262207,369.5312194824219,382.9515075683594,6.580401420593262,59.5760383605957,3.2850770950317383,False
7.20679660621373,252.67047119140625,29368.673828125,9.906147003173828,433.95220947265625,465.21661376953125,13.221034049987793,84.1986083984375,5.052736759185791,False
7.371085166931152,207.71682739257812,24913.837890625,9.61633014678955,362.3001708984375,363.1685485839844,11.542661666870117,67.720703125,4.4125895500183105,False
11.180694580078125,228.3008575439453,16600.392578125,6.094000339508057,330.95835462822754,504.050537109375,15.035046577453613,110.73929595947266,3.8098416328430176,False
6.506487846374512,202.2859344482422,17087.076171875,6.2019829750061035,326.662353515625,481.7719421386719,16.535186767578125,46.20574951171875,3.5487756729125977,False
6.643935680389404,151.8896026611328,10909.1943359375,3.7496252059936523,240.9367218017578,437.90899658203125,15.264741897583008,64.20396423339844,3.812952995300293,False
5.033773899078369,155.32147216796875,34971.80859375,7.1214776039123535,320.1155090332031,500.6373291015625,18.312498092651367,63.19330596923828,3.244948387145996,False
6.912607669830322,155.74049377441406,17973.1796875,4.916302680969238,275.9082336425781,439.6480407714844,18.380712509155273,55.507469177246094,2.6122488975524902,False
7.977635860443115,245.89512634277344,32170.068359375,9.635636329650879,399.5831604003906,473.6624450683594,11.728338241577148,23.817020416259766,3.5521295070648193,False
6.078335762023926,197.5019073486328,35957.79296875,8.130472183227539,379.5277099609375,360.06048583984375,20.098413467407227,41.86595916748047,4.201581001281738,False
6.242414474487305,191.90872192382812,28149.412109375,7.130436897277832,319.3067932128906,448.2425231933594,19.37009048461914,60.93947982788086,4.508705139160156,False
6.063354969024658,160.76731872558594,14775.1455078125,7.484103679656982,305.82855224609375,327.2702331542969,12.309016227722168,69.0384521484375,3.467336893081665,False
8.129585266113281,177.8989715576172,27834.216796875,9.00600814819336,334.43853759765625,397.02142333984375,15.936262130737305,81.39075469970703,3.362537145614624,False
9.562405586242676,202.01364135742188,13041.8291015625,5.820655345916748,327.11883544921875,433.38165283203125,14.139065742492676,63.54899215698242,3.7627198696136475,False
8.167792320251465,200.91375732421875,27141.36328125,7.262416839599609,344.1611328125,525.5988159179688,16.142284393310547,66.23143768310547,4.289395332336426,False
8.594415664672852,270.022705078125,15791.67578125,5.91269063949585,328.32764844778114,672.5570068359375,20.184051513671875,54.96128463745117,3.5689916610717773,False
7.068229305587025,167.38612365722656,20944.62109375,4.9631242752075195,337.3357992722607,566.3392944335938,11.318806648254395,66.40223732726375,3.679795026779175,False
6.825468063354492,187.0517120361328,46140.125,6.137757301330566,352.7021789550781,373.42724609375,12.6063814163208,58.752201080322266,3.027449607849121,False
7.861177921295166,204.2742462158203,25145.0234375,7.923315525054932,338.21380615234375,469.4869689941406,15.993410110473633,86.16729736328125,4.157656669616699,False
4.965773582458496,220.8486328125,21802.744140625,6.250577926635742,311.59814453125,386.413330078125,18.03523826599121,53.90817642211914,3.421766757965088,False
6.207432746887207,192.93702697753906,13442.603515625,5.819023132324219,325.90655517578125,533.7958374023438,14.687539100646973,60.48503494262695,3.5492987632751465,False
7.021461916265948,157.00128173828125,20067.10546875,8.071050643920898,339.83101396963855,490.9096984863281,17.322946548461914,71.9692611694336,4.417559623718262,False
9.769250869750977,264.2656555175781,8471.677734375,8.349709510803223,359.2685546875,353.19647216796875,15.047086715698242,52.64545822143555,4.636556148529053,False
9.63066577911377,152.8624267578125,23641.703125,6.925705909729004,333.1483154296875,417.1670837402344,16.670183181762695,89.99757385253906,4.920091152191162,False
5.187471389770508,104.75242614746094,20060.078125,6.913910865783691,345.8908869537423,368.8154296875,15.140348434448242,98.65664672851562,3.2032577991485596,False
7.633570194244385,199.6529998779297,16312.1552734375,9.90054702758789,358.5662841796875,420.5341796875,10.539392471313477,100.24270629882812,2.9270668029785156,False
5.7711992263793945,155.05088806152344,24909.443359375,6.531261444091797,297.0093078613281,313.7019348144531,11.704789161682129,85.68830108642578,4.688959121704102,False
6.57996940612793,197.2269744873047,17657.083984375,4.506293296813965,290.2898864746094,254.39328002929688,9.847655296325684,73.74971771240234,4.575932025909424,False
4.801154136657715,180.7728729248047,13556.734375,8.977286338806152,322.06243896484375,587.39501953125,12.401368141174316,62.0281867980957,4.418638229370117,False
7.948815822601318,238.2364044189453,19129.458984375,5.851964950561523,330.4081433562151,434.65545654296875,8.663293838500977,67.30403900146484,3.692250967025757,False
6.906991958618164,216.78529357910156,19991.23828125,7.302351474761963,340.10601806640625,356.4591369628906,9.614106178283691,61.122642517089844,2.1247594356536865,False
7.319895313128019,281.2686767578125,22452.08984375,6.773698806762695,343.6358337402344,395.3417663574219,14.903080940246582,67.12516784667969,4.444350242614746,False
7.18253212965272,190.7794647216797,12224.310546875,4.64621114730835,308.56488037109375,399.2713623046875,11.87679672241211,61.886634826660156,3.463172435760498,False
8.46133041381836,212.58135986328125,34406.77734375,8.67915153503418,384.8553771972656,477.3433837890625,13.801712036132812,66.16417295224478,3.771944046020508,False
7.726134777069092,233.94786071777344,21667.869140625,6.3131818771362305,340.2731628417969,472.2590026855469,14.399860382080078,36.57803726196289,3.7206368446350098,False
7.276373042704935,247.6615753173828,19549.5,8.769670486450195,329.2139906345611,438.86578369140625,16.624652862548828,64.94900512695312,3.7777373790740967,False
8.927078247070312,241.87510681152344,22821.25390625,8.549737930297852,367.9755554199219,380.19720458984375,10.85928726196289,75.85707092285156,4.601861000061035,False
6.208015441894531,153.22109985351562,17358.796875,8.21493911743164,328.28204345703125,481.1956787109375,14.274092674255371,62.71820068359375,4.334615707397461,False
6.128425598144531,141.49241638183594,9615.8330078125,7.6279191970825195,277.9516906738281,415.00872802734375,16.435842514038086,50.69392776489258,4.633823871612549,False
7.243533358443375,202.2548370361328,11981.740234375,9.189105987548828,339.98394775390625,416.5888977050781,14.079228401184082,62.76552963256836,2.678910732269287,False
7.308048725128174,274.7049560546875,14600.5390625,8.105802536010742,384.5648498535156,415.6072692871094,16.761625289916992,68.93722534179688,3.696119785308838,False
6.771480376156379,170.0992431640625,39906.19140625,6.554996013641357,323.6194044439806,515.38671875,13.516077995300293,40.5141716003418,4.353238582611084,False
8.640886306762695,201.5687255859375,26473.712890625,6.967094421386719,352.30657958984375,309.9832763671875,17.665082931518555,68.66492462158203,5.263101577758789,False
7.165278359469573,205.50946044921875,20406.927734375,6.8100690841674805,355.26593017578125,482.3300476074219,12.337776184082031,70.58060455322266,4.102529525756836,False
8.153209686279297,127.14488983154297,10280.9296875,5.828357696533203,267.6368713378906,487.9083251953125,11.943476676940918,90.61935424804688,2.9057881832122803,False
8.293720245361328,206.16041564941406,35216.38671875,6.440999984741211,347.062255859375,399.4836120605469,16.0656681060791,79.95451354980469,3.9547152519226074,False
7.164088868508724,233.850341796875,21136.287109375,6.689877510070801,329.54073346544135,332.7375793457031,9.745282173156738,77.52994537353516,3.3108584880828857,False
7.129865177520829,237.67738342285156,26009.076171875,7.074531555175781,372.6003112792969,344.7679138183594,14.442237854003906,72.69624328613281,3.706601858139038,False
9.489973068237305,234.06996154785156,15513.740234375,4.735332012176514,334.4578821753613,277.9700622558594,16.69821548461914,81.42717742919922,4.219967365264893,False
7.830976486206055,190.79904174804688,7695.06396484375,4.845205307006836,292.5158386230469,507.44549560546875,15.526658058166504,85.00950622558594,4.588784694671631,False
4.430281162261963,139.68576049804688,28862.2578125,8.961372375488281,298.37945556640625,434.7812805175781,17.299293518066406,63.04249954223633,4.384565353393555,False
7.240739822387695,201.18679809570312,23783.099609375,7.751285552978516,340.9836730957031,579.2203979492188,13.48637866973877,62.65023422241211,3.556297540664673,False
7.24552375099544,260.2053527832031,19517.724609375,8.764168739318848,368.821044921875,251.02090454101562,12.804588317871094,48.65188980102539,3.6655218601226807,False
6.8673014640808105,174.1849822998047,24112.154296875,5.529942035675049,297.65557861328125,484.1229248046875,11.482686996459961,65.30441284179688,3.8235950469970703,False
6.129637241363525,200.27818298339844,30989.94921875,8.83010196685791,348.8681640625,341.3885803222656,9.300117492675781,79.5536117553711,4.615886211395264,False
7.917049407958984,278.05633544921875,27192.28125,9.220128059387207,424.7879943847656,358.78173828125,15.054312705993652,56.839603424072266,3.659484624862671,False
6.511618137359619,181.87342834472656,29136.814453125,7.685775279998779,345.75164794921875,475.3413391113281,12.321231842041016,52.437618255615234,4.850433826446533,False
5.32381534576416,232.3685760498047,37625.75390625,8.879822731018066,380.57647705078125,580.897705078125,12.293803215026855,55.310020446777344,2.8807218074798584,False
6.769572734832764,168.93707275390625,11067.1806640625,7.12126350402832,305.7949523925781,289.5424499511719,18.545902252197266,62.00157165527344,5.2205400466918945,False
5.877974033355713,141.6152801513672,13652.29296875,5.701659202575684,279.78240966796875,538.4954223632812,12.034042358398438,67.90725708007812,4.032259464263916,False
9.534021377563477,201.95521545410156,9472.615234375,6.105708599090576,319.576416015625,259.6368103027344,15.625617027282715,66.57309759809513,2.7682390213012695,False
6.340027809143066,225.0281524658203,45222.5078125,5.8090314865112305,363.0057678222656,435.5004577636719,11.385937690734863,80.6703109741211,3.6860013008117676,False
8.661592483520508,284.0983581542969,27088.4765625,7.897856712341309,317.43025060537224,512.2772827148438,16.912141799926758,72.46575927734375,3.670430898666382,False
5.653506278991699,146.59022521972656,16462.4609375,6.501595973968506,299.6446228027344,272.4405517578125,13.79526424407959,87.82258605957031,5.198985576629639,False
6.626012325286865,112.29948425292969,25839.89453125,7.658746719360352,312.2470397949219,327.2480773925781,19.409147262573242,85.78510284423828,4.194313049316406,False
